I bet she's still be out street racing somewhere in the city.,我猜她还在城里的某处搞街头赛车。,vo_dlg_TrainStation_03_Randall,Level05_Strings,我猜她一定还在城里的某条街道跟人赛车。,
In the middle of an alien robot invasion?! We need to find her!,在外来机器人入侵的情况下？！我们得找到她！,vo_dlg_TrainStation_04_Toshi,Level05_Strings,外星人都入侵了她还有心情赛车？我们要找到她。,
"Uh, uh. Fastest route to Halcyon Isle leads through the cargo station and the Armstrong bridge.",呃，呃。去太平岛最快的路线就是通过货运站和阿姆斯特朗大桥。,vo_dlg_TrainStation_05_Randall,Level05_Strings,呃，前往宁静岛最快的路要经过货运站和阿姆斯特朗桥。,
Let's go then!,那我们就出发吧！,vo_dlg_TrainStation_06_James,Level05_Strings,那就出发吧！,
Whew! I can already see the bridge.,哟！我已经看到桥了。,vo_dlg_TrainStation_07_James,Level05_Strings,哟！我已经看到桥了。,
"First half of Armstrong Bridge, which is leading to Halcyon Isle.",阿姆斯特朗大桥的前半段，能通往太平岛。,Desc,Level06_Strings,阿姆斯特朗桥的前半段，可以通往宁静岛。,
Chance Encounter,偶然遭遇,Name,Level06_Strings,偶然遭遇,
Wandering Monster,游荡的怪物,Objective1_Description,Level06_Strings,游荡的怪物,
Make it through Killdozer,熬过杀人推土机,Objective1_Task1,Level06_Strings,顺利通过推土机杀手,
Proceed to the exit,前往出口,Objective1_Task2,Level06_Strings,前往出口,
Hole-y-cow! What the hell is THAT?!,我！靠！那是什么鬼东西？,vo_dlg_ChanceEncounter_01_James,Level06_Strings,要命了！那是什么鬼东西？！,
"I've seen it before! It's like a walking, laser-shooting bulldozer!",我之前见过它！是那个会走又会射激光的推土机！,vo_dlg_ChanceEncounter_02_Toshi,Level06_Strings,我之前看见过！就像是一辆又会跑又会发激光的推土机！,
More like a verdammt Killdozer!,称它为杀人推土机更贴切！,vo_dlg_ChanceEncounter_03_Randall,Level06_Strings,叫破烂推土机杀手比较贴切吧！,
Go for the legs!,攻击它的腿！,vo_dlg_ChanceEncounter_04_James,Level06_Strings,攻击它的脚！,
You think it's gone...?,你觉得它已经走了吗……？,vo_dlg_ChanceEncounter_05_Randall,Level06_Strings,它逃掉了吗…？,
For now.,暂时吧。,vo_dlg_ChanceEncounter_06_James,Level06_Strings,暂时吧。,
Armstrong Bridge and Coastal City gates. A popular postcard vista.,阿姆斯特朗大桥以及海滨市大门。备受欢迎的明信片景观。,Desc,Level07_Strings,阿姆斯特朗桥和海滨城门，常出现在明信片里的风景。,
City Gates,城门,Name,Level07_Strings,城门,
Armstrong Bridge,阿姆斯特朗大桥,Objective1_Description,Level07_Strings,阿姆斯特朗桥,
Cross the bridge to get into the city,通过大桥进入城市,Objective1_Task1,Level07_Strings,穿过桥进入城市,
Lower the bridge,将桥放下,Objective1_Task2,Level07_Strings,把桥放下,
Pass the bridge to enter the city,通过大桥进入城市,Objective1_Task3,Level07_Strings,通过桥进入城市,
Cross the bridge to get into the city,通过大桥进入城市,Objective2_Description,Level07_Strings,穿过桥进入城市,
Find the gate control room,找到大门的控制室,Objective2_Task1,Level07_Strings,寻找城门控制室,
Wind up the generator,卷动发电机,Objective2_Task2,Level07_Strings,转动发电机,
Enter the city,进入城市,Objective2_Task3,Level07_Strings,进入城市,
Look at all those dirigibles! I think they are evacuating the city!,快看那些飞艇！他们应该是正要撤离城市！,vo_dlg_CityGates_01_Toshi,Level07_Strings,看看这些飞船！它们应该是正要撤离城市！,
Poor bastards...,可怜的混蛋……,vo_dlg_CityGates_02_James,Level07_Strings,可怜的混蛋…,
Damn it! The lift-bridge is up.,该死！吊桥被升起来了。,vo_dlg_CityGates_03_James,Level07_Strings,该死！升降桥升起来了。,
No sweat! I know how to deal with it.,别担心！我知道该怎么办。,vo_dlg_CityGates_04_Randall,Level07_Strings,别担心，我知道要怎么处理。,
"Here, we just need to go up and wind up the generators.",这边，我们只要上去卷动发电机就行了。,vo_dlg_CityGates_05_Randall,Level07_Strings,你看，只要到上面去转动发电机就行了。,
Really? Maneuvering a hundred feet above the lake is your plan?,你说真的？你打算到湖面上方一百尺的地方？,vo_dlg_CityGates_06_Toshi,Level07_Strings,没搞错吧？你打算到离湖面几百尺的上空执行任务？,
Done it thousand times myself!,我自己都做过上千次了！,vo_dlg_CityGates_07_Randall,Level07_Strings,我自己都做过上千次了！,
And that's supposed to be reassuring?,我应该说那还真令人安心吗？,vo_dlg_CityGates_08_Toshi,Level07_Strings,所以你是在安抚我吗？,
See? Piece of cake!,看到没？小菜一碟！,vo_dlg_CityGates_09_Randall,Level07_Strings,看到没？轻轻松松！,
Huh. They closed the gate to the city...,哇。他们关闭了城门……,vo_dlg_CityGates_10_James,Level07_Strings,喂，他们把城门关上了…,
"There is a gate control room, just under the bridge!",附近有大门控制室，就在桥底下！,vo_dlg_CityGates_11_Toshi,Level07_Strings,我知道有个城门控制室，就在桥下！,
That should do it.,这样应该就行了。,vo_dlg_CityGates_12_Toshi,Level07_Strings,那样就行了。,
"Welcome to Coastal City, boys. What took you so long?",欢迎来到海滨市，小伙子们。怎么花了那么长时间？,vo_dlg_CityGates_13_Lisa,Level07_Strings,各位，欢迎光临海滨城。你们怎么才来？,
Tall buildings in the heart of Halcyon Isle's financial district.,位于太平岛经济区中心地带的高楼。,Desc,Level08_Strings,宁静岛金融区中心的大楼。,
Enterprise Towers,企业高塔,Name,Level08_Strings,企业高塔,
Rooftops,楼顶,Objective1_Description,Level08_Strings,屋顶,
Find the Hatcher on the rooftops,找到楼顶的孵化机,Objective1_Task1,Level08_Strings,寻找屋顶上的阴谋者,
Destroy the Hatcher,摧毁孵化机,Objective1_Task2,Level08_Strings,摧毁阴谋者,
Proceed to the exit,前往出口,Objective1_Task3,Level08_Strings,前往出口,
Underground,地下,Objective2_Description,Level08_Strings,地底,
Find the Hatcher underground,找到地下的孵化机,Objective2_Task1,Level08_Strings,寻找地底的阴谋者,
Destroy the Hatcher,摧毁孵化机,Objective2_Task2,Level08_Strings,摧毁阴谋者,
Proceed to the exit,前往出口,Objective2_Task3,Level08_Strings,前往出口,
"Wait! That's another MRU. Let's turn it on, maybe we'll get an update!",等等！是另外一个MRU。打开它，我们也许能获得新的消息！,vo_dlg_EnterpriseTowers_01_Toshi,Level08_Strings,等等，那里有另一个MRU。把它打开，也许会有新的消息！,
"You know, we could help them a bit...",我觉得，我们可以稍微帮帮他们……,vo_dlg_EnterpriseTowers_02_Lisa,Level08_Strings,我觉得，我们可以帮他们点忙…,
How?,怎么帮？,vo_dlg_EnterpriseTowers_03_James,Level08_Strings,怎么帮？,
"I saw a big machine here... Big Junkbot that spawned smaller, flying ones that shoot at the dirigibles. It's on the rooftop of the Enterprise Towers.",我在这里见过一台大型机器人……那台大型废品机器人会产出较小的飞行机器人来袭击飞艇。它就在企业高塔的楼顶。,vo_dlg_EnterpriseTowers_04_Lisa,Level08_Strings,我在那里看到了一台大型拾荒机器人，会产生出体型较小的飞行机器人并对着飞船射击。它们就在企业高塔的屋顶上。,
"And I heard about another one, in subway tunnels.",我还听说还有另外一台在地铁隧道里。,vo_dlg_EnterpriseTowers_05_Lisa,Level08_Strings,我听说还有另一台，就在地铁隧道里。,
"We're no heroes, guys!",我们可不是英雄，伙计们！,vo_dlg_EnterpriseTowers_06_Randall,Level08_Strings,各位，不要逞强啊！,
"Well, we can try to clear them out... Help with this evacuation. James...?",我们可以尝试解决掉它们……帮助人们撤离。詹姆斯……？,vo_dlg_EnterpriseTowers_07_Lisa,Level08_Strings,嗯，我们可以尝试这消灭它们…这样会对撤离行动有帮助的。詹姆斯…？,
We're doing it. Roll out!,就这么办。出发！,vo_dlg_EnterpriseTowers_08_James,Level08_Strings,就这么办。出发！,
Easy-peasy!,小菜一碟！,vo_dlg_EnterpriseTowers_09_Randall,Level08_Strings,小菜一碟！,
Now let's get the hell out of here!,我们赶紧离开这鬼地方吧！,vo_dlg_EnterpriseTowers_10_James,Level08_Strings,现在快离开这里吧！,
Okay. Let's use this moment of peace to discuss our next move.,好吧。我们可以利用这段和平时间来讨论讨论下一步的行动。,vo_dlg_EnterpriseTowers_11_James,Level08_Strings,好，我们正好可以在这段时间讨论下一步该怎么做。,
"Biggest park in Coastal, named after Alexander Warren.",海滨市最大的公园，以亚历山大·沃伦命名。,Desc,Level09_Strings,海滨城里最大的公园，是以亚历山大·沃伦之名而命名。,
Warren's Park,沃伦公园,Name,Level09_Strings,沃伦公园,
Shortcut,捷径,Objective1_Description,Level09_Strings,捷径,
Take a shortcut through Warren's Park,利用捷径通过沃伦公园,Objective1_Task1,Level09_Strings,利用捷径穿越沃伦公园,
Use the telescope to escape the observatory,利用天文望远镜逃离天文站。,Objective1_Task2,Level09_Strings,使用望远镜逃出瞭望台,
Keep going,继续前进,Objective1_Task3,Level09_Strings,继续前进,
Guard Dog,看门狗,Objective2_Description,Level09_Strings,守卫犬,
Destroy the big Junkbot,消灭大型废品机器人,Objective2_Task1,Level09_Strings,摧毁大型拾荒机器人,
Proceed to the exit,前往出口,Objective2_Task2,Level09_Strings,前往出口,
I think I know how to turn them off.,我好像知道该怎么关掉它们。,vo_dlg_WarrensPark_01_Toshi,Level09_Strings,我想我有办法关掉它们。,
Say what now?,你在说什么？,vo_dlg_WarrensPark_02_Randall,Level09_Strings,你说什么？,
"Turn'em off, just like that?",关掉它们，就像那样？,vo_dlg_WarrensPark_03_Lisa,Level09_Strings,关掉它们，就这么简单吗？,
Explain.,解释下吧。,vo_dlg_WarrensPark_04_James,Level09_Strings,解释一下。,
Well... They show behaviour patterns consistent with that of a swarm or other insectoid colle...,好吧……他们表现出来的行为模式就像是蜂群或其它昆虫纲群一样……,vo_dlg_WarrensPark_05_Toshi,Level09_Strings,嗯…它们的行为模式就跟蜂群或其他类昆虫一致…,
"English, egghead!",说人话，书呆子！,vo_dlg_WarrensPark_06_Randall,Level09_Strings,万事通，说中文！,
"I think there is a single ""brain"" behind the invasion. We turn that off...",我想在入侵背后有个单一的“大脑”。只要我们能关掉它……,vo_dlg_WarrensPark_07_Toshi,Level09_Strings,我猜整个入侵行动背后有个“主脑”在控制。只要关掉那东西…,
...We stop the invasion.,……我们就能阻止入侵了。,vo_dlg_WarrensPark_08_James,Level09_Strings,…就可以阻止入侵了。,
Makes sense. Neither the army or the police have our speed and our maneuverability.,言之有理。不管是军队还是警察都没有我们的速度与机动力。,vo_dlg_WarrensPark_09_Lisa,Level09_Strings,有道理。军队和警方的速度跟机动性都比不上我们。,
Nor our balls!,也没我们有种！,vo_dlg_WarrensPark_10_Randall,Level09_Strings,胆量也没我们大！,
But where is this... thing?,但那东西……在哪？,vo_dlg_WarrensPark_11_James,Level09_Strings,但是这东西…在哪里啊？,
Felyards.,在菲尔亚斯。,vo_dlg_WarrensPark_12_Toshi,Level09_Strings,菲尔亚斯。,
"And Toshi, what makes you so sure about that?",小敏，你怎么那么确定？,vo_dlg_WarrensPark_13_Lisa,Level09_Strings,小敏，你怎么确定就是在哪里呢？,
Simple observation. One - Broadcasts mention that the invasion started in the eastern Old Town.,只是简单的观察而已。第一，广播曾提过入侵是由东部的老城区开始的。,vo_dlg_WarrensPark_14_Toshi,Level09_Strings,仔细观察的话其实很简单。首先，广播中提到入侵行动是从东部的旧城开始的。,
"Two - Junkbots are made out of junk. Our junk. Look closely: they consist of parts of old cars, piping and bathtubs. Conclusion - Felyards.",第二，机器人是由废品构成的。而且是我们的废品。仔细看：它们是由旧车辆，管子以及浴缸组成的。结论——菲尔亚斯。,vo_dlg_WarrensPark_15_Toshi,Level09_Strings,第二，拾荒机器人是用垃圾制作出来的。这些机器人身上有旧车、管子跟浴缸。所以呢，结论就是：菲尔亚斯。,
This... actually... makes... perfect sense!,这……真是……太合理了！,vo_dlg_WarrensPark_16_Randall,Level09_Strings,这推论…真的…相当…合理啊！,
"So, we're really doin' this?",那，我们真要去做这件事？,vo_dlg_WarrensPark_17_Lisa,Level09_Strings,所以，真的要行动了吗？,
Come on! I'm sure I can turn it off!,来吧！我肯定能关掉它！,vo_dlg_WarrensPark_18_Toshi,Level09_Strings,来吧！我相信我一定可以把它关闭的！,
Let's cut them all to pieces!,让我们来把它们全都切成碎片！,vo_dlg_WarrensPark_19_Randall,Level09_Strings,把它们变回破铜烂铁吧！,
"Alright, Steel Rats. Pull it together. Cause we're rolling to Felyards!",好了，钢鼠们。打起精神。我们要出发去菲尔亚斯了！,vo_dlg_WarrensPark_20_James,Level09_Strings,很好，钢铁鼠。打起精神，我们要往菲尔亚斯前进了！,
Yee-haw!,咿呼！！！！,vo_dlg_WarrensPark_21_Randall,Level09_Strings,咿哈！,
"First, we got to get out of Halcyon, and get to Lakeport. Let's take the park shortcut.",首先，我们得离开太平岛，然后去莱克波特。我们从公园那条近路走吧。,vo_dlg_WarrensPark_22_Lisa,Level09_Strings,首先要从宁静岛离开，然后前往湖港。我们从公园的捷径过去吧。,
Watch out! It's like a big brother of those things from before!,当心！它像是之前那些东西的大哥！,vo_dlg_WarrensPark_23_Toshi,Level09_Strings,小心！它就像之前那些东西的老大！,
Rust in pieces!,劝你别太“锈”！,vo_dlg_WarrensPark_24_Lisa,Level09_Strings,吃土去吧！,
Skyline of Halcyon Isle - a real rat's maze.,太平岛的天际线——真正的老鼠迷宫。,Desc,Level10_Strings,宁静岛的天际线，真是让人迷惑。,
Rooftops,楼顶,Name,Level10_Strings,屋顶,
The Skyline,天际线,Objective1_Description,Level10_Strings,天际线,
Use the rooftops to travel eastward,利用楼顶往东边移动,Objective1_Task1,Level10_Strings,利用屋顶向东方前进,
The A-A Gun,高射炮,Objective2_Description,Level10_Strings,防空炮,
Turn on the anti-aircraft gun,开启高射炮,Objective2_Task1,Level10_Strings,开启防空炮,
Avoid the debris,避开碎片,Objective2_Task2,Level10_Strings,躲开碎片,
Get to the edge of the roof,前往楼顶边缘,Objective2_Task3,Level10_Strings,赶往屋顶边缘,
"You still think it was a good idea, Randy?!",你还觉得这是好点子吗，兰弟？,vo_dlg_Rooftops_01_Lisa,Level10_Strings,兰迪，你还是觉得那是个好主意吗？！,
"Well, it certainly looked like one at the time!",当时看起来确实是那样啊！,vo_dlg_Rooftops_02_Randall,Level10_Strings,嗯，当时的确是那样啊！,
